[LOG] 2023-08-30 16:20:31 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/Jobs-and-Training-Needs-Portal-data-by-Occupation_data.csv
[LOG] 2023-08-30 16:21:03 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/Jobs-and-Training-Needs-Portal-data-by-Occupation_data.csv
[LOG] 2023-08-30 16:21:03 :- Headers found, skipping row
[LOG] 2023-08-31 04:36:38 :- Attempting to geocode 10 Bourke Rd
[LOG] 2023-08-31 04:36:38 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 04:36:39 :- Geocode successful (-33.9256716, 151.1867884)
[LOG] 2023-08-31 04:36:39 :- Attempting to geocode U 4 6 South Rd
[LOG] 2023-08-31 04:36:39 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [825] 2023-08-31 04:36:39 :- Geocode failed (No results found)
[LOG] 2023-08-31 04:36:39 :- Attempting to geocode 260a Blackburn Rd
[LOG] 2023-08-31 04:36:39 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 04:36:39 :- Geocode successful (40.5413247, -80.1816925)
[LOG] 2023-08-31 04:39:16 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:39:18 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:39:18 :- Headers found, skipping row
[LOG] 2023-08-31 04:39:18 :- Attempting to geocode 16-18 High St
[LOG] 2023-08-31 04:39:18 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [2] 2023-08-31 04:39:18 :- Geocode failed (No results found)
[LOG] 2023-08-31 04:41:09 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:41:13 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:41:13 :- Headers found, skipping row
[LOG] 2023-08-31 04:41:13 :- Attempting to geocode 16-18 High St
[LOG] 2023-08-31 04:41:13 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [2] 2023-08-31 04:41:13 :- Geocode failed (No results found)
[LOG] 2023-08-31 04:41:31 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:41:32 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:41:32 :- No latitude available
[ERROR] [2] 2023-08-31 04:41:32 :- No longitude available
[LOG] 2023-08-31 04:41:37 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:41:38 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:41:38 :- No latitude available
[ERROR] [2] 2023-08-31 04:41:38 :- No longitude available
[LOG] 2023-08-31 04:42:00 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:42:03 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:42:04 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:42:04 :- No latitude available
[ERROR] [2] 2023-08-31 04:42:04 :- No longitude available
[LOG] 2023-08-31 04:42:10 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:42:10 :- Headers found, skipping row
[LOG] 2023-08-31 04:42:10 :- Attempting to geocode 16-18 High St
[LOG] 2023-08-31 04:42:10 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [2] 2023-08-31 04:42:11 :- Geocode failed (No results found)
[LOG] 2023-08-31 04:45:35 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111.csv
[LOG] 2023-08-31 04:45:35 :- Headers found, skipping row
[LOG] 2023-08-31 04:45:35 :- Attempting to geocode 16-18 High St
[LOG] 2023-08-31 04:45:35 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [2] 2023-08-31 04:45:36 :- Geocode failed (No results found)
[LOG] 2023-08-31 04:45:43 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-1.csv
[LOG] 2023-08-31 04:45:46 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-1.csv
[LOG] 2023-08-31 04:45:46 :- Headers found, skipping row
[LOG] 2023-08-31 04:45:46 :- Attempting to geocode 14 Sargood Street
[LOG] 2023-08-31 04:45:46 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 04:45:46 :- Geocode successful (-37.9386684, 145.0121628)
[LOG] 2023-08-31 04:47:58 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-2.csv
[LOG] 2023-08-31 04:48:01 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-2.csv
[LOG] 2023-08-31 04:48:02 :- Headers found, skipping row
[LOG] 2023-08-31 04:48:02 :- Attempting to geocode 14 Sargood Street
[LOG] 2023-08-31 04:48:02 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[LOG] 2023-08-31 04:48:02 :- Geocode successful (-37.9386684, 145.0121628)
[LOG] 2023-08-31 04:48:02 :- Attempting to geocode 86 Centre Road
[LOG] 2023-08-31 04:48:02 :- Geocode key in use: AIzaSyCksZotPGKLz9eISMKM1jLHlBh5LaiQztY
[ERROR] [3] 2023-08-31 04:48:02 :- Geocode failed (No results found)
[LOG] 2023-08-31 04:48:26 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/1111-3.csv
[LOG] 2023-08-31 04:54:38 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/see-active-sites-01-sep-2019.csv
[LOG] 2023-08-31 04:54:44 :- Loading file /opt/bitnami/wordpress/wp-content/uploads/2023/08/see-active-sites-01-sep-2019.csv
[LOG] 2023-08-31 04:54:44 :- Headers found, skipping row
[ERROR] [2] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [2] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [3] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [3] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [4] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [4] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [5] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [5] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [6] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [6] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [7] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [7] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [8] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [8] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [9] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [9] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [10] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [10] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [11] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [11] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [12] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [12] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [13] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [13] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [14] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [14] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [15] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [15] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [16] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [16] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [17] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [17] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [18] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [18] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [19] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [19] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [20] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [20] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [21] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [21] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [22] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [22] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [23] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [23] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [24] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [24] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [25] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [25] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [26] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [26] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [27] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [27] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [28] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [28] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [29] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [29] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [30] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [30] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [31] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [31] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [32] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [32] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [33] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [33] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [34] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [34] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [35] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [35] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [36] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [36] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [37] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [37] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [38] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [38] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [39] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [39] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [40] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [40] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [41] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [41] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [42] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [42] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [43] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [43] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [44] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [44] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [45] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [45] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [46] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [46] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [47] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [47] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [48] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [48] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [49] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [49] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [50] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [50] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [51] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [51] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [52] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [52] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [53] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [53] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [54] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [54] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [55] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [55] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [56] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [56] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [57] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [57] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [58] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [58] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [59] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [59] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [60] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [60] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [61] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [61] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [62] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [62] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [63] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [63] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [64] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [64] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [65] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [65] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [66] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [66] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [67] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [67] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [68] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [68] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [69] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [69] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [70] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [70] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [71] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [71] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [72] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [72] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [73] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [73] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [74] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [74] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [75] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [75] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [76] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [76] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [77] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [77] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [78] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [78] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [79] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [79] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [80] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [80] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [81] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [81] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [82] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [82] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [83] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [83] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [84] 2023-08-31 04:54:44 :- No latitude available
[ERROR] [84] 2023-08-31 04:54:44 :- No longitude available
[ERROR] [85] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [85] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [86] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [86] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [87] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [87] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [88] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [88] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [89] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [89] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [90] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [90] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [91] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [91] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [92] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [92] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [93] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [93] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [94] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [94] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [95] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [95] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [96] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [96] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [97] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [97] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [98] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [98] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [99] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [99] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [100] 2023-08-31 04:54:45 :- No latitude available
[ERROR] [100] 2023-08-31 04:54:45 :- No longitude available
[ERROR] [101] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [101] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [102] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [102] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [103] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [103] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [104] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [104] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [105] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [105] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [106] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [106] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [107] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [107] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [108] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [108] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [109] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [109] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [110] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [110] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [111] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [111] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [112] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [112] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [113] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [113] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [114] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [114] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [115] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [115] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [116] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [116] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [117] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [117] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [118] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [118] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [119] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [119] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [120] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [120] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [121] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [121] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [122] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [122] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [123] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [123] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [124] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [124] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [125] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [125] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [126] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [126] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [127] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [127] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [128] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [128] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [129] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [129] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [130] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [130] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [131] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [131] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [132] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [132] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [133] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [133] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [134] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [134] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [135] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [135] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [136] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [136] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [137] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [137] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [138] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [138] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [139] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [139] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [140] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [140] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [141] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [141] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [142] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [142] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [143] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [143] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [144] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [144] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [145] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [145] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [146] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [146] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [147] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [147] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [148] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [148] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [149] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [149] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [150] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [150] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [151] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [151] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [152] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [152] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [153] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [153] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [154] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [154] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [155] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [155] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [156] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [156] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [157] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [157] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [158] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [158] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [159] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [159] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [160] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [160] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [161] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [161] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [162] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [162] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [163] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [163] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [164] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [164] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [165] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [165] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [166] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [166] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [167] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [167] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [168] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [168] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [169] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [169] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [170] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [170] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [171] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [171] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [172] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [172] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [173] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [173] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [174] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [174] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [175] 2023-08-31 04:54:47 :- No latitude available
[ERROR] [175] 2023-08-31 04:54:47 :- No longitude available
[ERROR] [176] 2023-08-31 04:54:47 :- No latitude available
